,CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count,Income_Class
11792,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $150,000 - $174,999",3 Member HH,2657,Upper
11793,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $175,000 - $199,999",3 Member HH,1689,Upper
11794,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $200,000 - $249,999",3 Member HH,1555,Upper
11795,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $25,000 - $34,999",3 Member HH,8327,Lower
11796,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $250,000+",3 Member HH,2308,Upper
11797,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $35,000 - $49,999",3 Member HH,11223,Lower
11798,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $50,000 - $74,999",3 Member HH,22762,Middle
11799,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $75,000 - $99,999",3 Member HH,17339,Middle
11800,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income <$15,000",3 Member HH,7393,Lower
11801,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $100,000 - $124,999",4 Member HH,6430,Middle
11802,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $125,000 - $149,999",4 Member HH,3340,Middle
11803,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $15,000 - $24,999",4 Member HH,3872,Lower
11804,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $150,000 - $174,999",4 Member HH,1625,Upper
11805,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $175,000 - $199,999",4 Member HH,1128,Upper
11806,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $200,000 - $249,999",4 Member HH,990,Upper
11807,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $25,000 - $34,999",4 Member HH,4192,Lower
11808,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $250,000+",4 Member HH,1433,Upper
11809,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $35,000 - $49,999",4 Member HH,4899,Lower
11810,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $50,000 - $74,999",4 Member HH,12903,Middle
11811,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $75,000 - $99,999",4 Member HH,11852,Middle
11812,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income <$15,000",4 Member HH,5191,Lower
11813,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $100,000 - $124,999",5+ Member HH,8988,Middle
11814,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $125,000 - $149,999",5+ Member HH,4953,Middle
11815,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $15,000 - $24,999",5+ Member HH,4129,Lower
11816,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $150,000 - $174,999",5+ Member HH,2038,Middle
11817,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $175,000 - $199,999",5+ Member HH,1726,Upper
11818,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $200,000 - $249,999",5+ Member HH,1343,Upper
11819,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $25,000 - $34,999",5+ Member HH,4497,Lower
11820,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $250,000+",5+ Member HH,2079,Upper
11821,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $35,000 - $49,999",5+ Member HH,4866,Lower
11822,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $50,000 - $74,999",5+ Member HH,17133,Middle
11823,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income $75,000 - $99,999",5+ Member HH,17877,Middle
11824,29820,"Las Vegas-Henderson-Paradise, NV Metro","Income <$15,000",5+ Member HH,3906,Lower
11825,29940,"Lawrence, KS Metro","Income $100,000 - $124,999",1 Member HH,728,Upper
11826,29940,"Lawrence, KS Metro","Income $125,000 - $149,999",1 Member HH,656,Upper
11827,29940,"Lawrence, KS Metro","Income $15,000 - $24,999",1 Member HH,2563,Lower
11828,29940,"Lawrence, KS Metro","Income $150,000 - $174,999",1 Member HH,532,Upper
11829,29940,"Lawrence, KS Metro","Income $175,000 - $199,999",1 Member HH,99,Upper
11830,29940,"Lawrence, KS Metro","Income $200,000 - $249,999",1 Member HH,281,Upper
11831,29940,"Lawrence, KS Metro","Income $25,000 - $34,999",1 Member HH,1806,Middle
11832,29940,"Lawrence, KS Metro","Income $250,000+",1 Member HH,382,Upper
11833,29940,"Lawrence, KS Metro","Income $35,000 - $49,999",1 Member HH,2182,Middle
11834,29940,"Lawrence, KS Metro","Income $50,000 - $74,999",1 Member HH,1733,Middle
11835,29940,"Lawrence, KS Metro","Income $75,000 - $99,999",1 Member HH,874,Upper
11836,29940,"Lawrence, KS Metro","Income <$15,000",1 Member HH,3627,Lower
11837,29940,"Lawrence, KS Metro","Income $100,000 - $124,999",2 Member HH,951,Upper
11838,29940,"Lawrence, KS Metro","Income $125,000 - $149,999",2 Member HH,630,Upper
11839,29940,"Lawrence, KS Metro","Income $15,000 - $24,999",2 Member HH,1417,Lower
11840,29940,"Lawrence, KS Metro","Income $150,000 - $174,999",2 Member HH,448,Upper
11841,29940,"Lawrence, KS Metro","Income $175,000 - $199,999",2 Member HH,142,Upper
11842,29940,"Lawrence, KS Metro","Income $200,000 - $249,999",2 Member HH,272,Upper
11843,29940,"Lawrence, KS Metro","Income $25,000 - $34,999",2 Member HH,1298,Lower
11844,29940,"Lawrence, KS Metro","Income $250,000+",2 Member HH,382,Upper
11845,29940,"Lawrence, KS Metro","Income $35,000 - $49,999",2 Member HH,1988,Middle
11846,29940,"Lawrence, KS Metro","Income $50,000 - $74,999",2 Member HH,2543,Middle
11847,29940,"Lawrence, KS Metro","Income $75,000 - $99,999",2 Member HH,1417,Middle
11848,29940,"Lawrence, KS Metro","Income <$15,000",2 Member HH,1484,Lower
11849,29940,"Lawrence, KS Metro","Income $100,000 - $124,999",3 Member HH,539,Middle
11850,29940,"Lawrence, KS Metro","Income $125,000 - $149,999",3 Member HH,232,Upper
11851,29940,"Lawrence, KS Metro","Income $15,000 - $24,999",3 Member HH,314,Lower
11852,29940,"Lawrence, KS Metro","Income $150,000 - $174,999",3 Member HH,157,Upper
11853,29940,"Lawrence, KS Metro","Income $175,000 - $199,999",3 Member HH,85,Upper
11854,29940,"Lawrence, KS Metro","Income $200,000 - $249,999",3 Member HH,77,Upper
11855,29940,"Lawrence, KS Metro","Income $25,000 - $34,999",3 Member HH,355,Lower
11856,29940,"Lawrence, KS Metro","Income $250,000+",3 Member HH,112,Upper
11857,29940,"Lawrence, KS Metro","Income $35,000 - $49,999",3 Member HH,551,Middle
11858,29940,"Lawrence, KS Metro","Income $50,000 - $74,999",3 Member HH,1298,Middle
11859,29940,"Lawrence, KS Metro","Income $75,000 - $99,999",3 Member HH,900,Middle
11860,29940,"Lawrence, KS Metro","Income <$15,000",3 Member HH,221,Lower
11861,29940,"Lawrence, KS Metro","Income $100,000 - $124,999",4 Member HH,441,Middle
11862,29940,"Lawrence, KS Metro","Income $125,000 - $149,999",4 Member HH,173,Middle
11863,29940,"Lawrence, KS Metro","Income $15,000 - $24,999",4 Member HH,157,Lower
11864,29940,"Lawrence, KS Metro","Income $150,000 - $174,999",4 Member HH,94,Upper
11865,29940,"Lawrence, KS Metro","Income $175,000 - $199,999",4 Member HH,54,Upper
11866,29940,"Lawrence, KS Metro","Income $200,000 - $249,999",4 Member HH,53,Upper
11867,29940,"Lawrence, KS Metro","Income $25,000 - $34,999",4 Member HH,166,Lower
11868,29940,"Lawrence, KS Metro","Income $250,000+",4 Member HH,43,Upper
11869,29940,"Lawrence, KS Metro","Income $35,000 - $49,999",4 Member HH,278,Lower
11870,29940,"Lawrence, KS Metro","Income $50,000 - $74,999",4 Member HH,859,Middle
11871,29940,"Lawrence, KS Metro","Income $75,000 - $99,999",4 Member HH,715,Middle
11872,29940,"Lawrence, KS Metro","Income <$15,000",4 Member HH,82,Lower
11873,29940,"Lawrence, KS Metro","Income $100,000 - $124,999",5+ Member HH,605,Middle
11874,29940,"Lawrence, KS Metro","Income $125,000 - $149,999",5+ Member HH,259,Middle
11875,29940,"Lawrence, KS Metro","Income $15,000 - $24,999",5+ Member HH,157,Lower
11876,29940,"Lawrence, KS Metro","Income $150,000 - $174,999",5+ Member HH,105,Upper
11877,29940,"Lawrence, KS Metro","Income $175,000 - $199,999",5+ Member HH,70,Upper
11878,29940,"Lawrence, KS Metro","Income $200,000 - $249,999",5+ Member HH,54,Upper
11879,29940,"Lawrence, KS Metro","Income $25,000 - $34,999",5+ Member HH,171,Lower
11880,29940,"Lawrence, KS Metro","Income $250,000+",5+ Member HH,49,Upper
11881,29940,"Lawrence, KS Metro","Income $35,000 - $49,999",5+ Member HH,243,Lower
11882,29940,"Lawrence, KS Metro","Income $50,000 - $74,999",5+ Member HH,1181,Middle
11883,29940,"Lawrence, KS Metro","Income $75,000 - $99,999",5+ Member HH,1195,Middle
11884,29940,"Lawrence, KS Metro","Income <$15,000",5+ Member HH,92,Lower
11885,30020,"Lawton, OK Metro","Income $100,000 - $124,999",1 Member HH,612,Upper
11886,30020,"Lawton, OK Metro","Income $125,000 - $149,999",1 Member HH,356,Upper
11887,30020,"Lawton, OK Metro","Income $15,000 - $24,999",1 Member HH,1860,Lower
11888,30020,"Lawton, OK Metro","Income $150,000 - $174,999",1 Member HH,426,Upper
11889,30020,"Lawton, OK Metro","Income $175,000 - $199,999",1 Member HH,68,Upper
11890,30020,"Lawton, OK Metro","Income $200,000 - $249,999",1 Member HH,118,Upper
11891,30020,"Lawton, OK Metro","Income $25,000 - $34,999",1 Member HH,1860,Middle
11892,30020,"Lawton, OK Metro","Income $250,000+",1 Member HH,171,Upper
11893,30020,"Lawton, OK Metro","Income $35,000 - $49,999",1 Member HH,2110,Middle
11894,30020,"Lawton, OK Metro","Income $50,000 - $74,999",1 Member HH,1958,Middle
11895,30020,"Lawton, OK Metro","Income $75,000 - $99,999",1 Member HH,806,Upper
11896,30020,"Lawton, OK Metro","Income <$15,000",1 Member HH,2598,Lower
11897,30020,"Lawton, OK Metro","Income $100,000 - $124,999",2 Member HH,1364,Upper
11898,30020,"Lawton, OK Metro","Income $125,000 - $149,999",2 Member HH,684,Upper
11899,30020,"Lawton, OK Metro","Income $15,000 - $24,999",2 Member HH,2339,Lower
11900,30020,"Lawton, OK Metro","Income $150,000 - $174,999",2 Member HH,627,Upper
11901,30020,"Lawton, OK Metro","Income $175,000 - $199,999",2 Member HH,107,Upper
11902,30020,"Lawton, OK Metro","Income $200,000 - $249,999",2 Member HH,153,Upper
11903,30020,"Lawton, OK Metro","Income $25,000 - $34,999",2 Member HH,2178,Lower
11904,30020,"Lawton, OK Metro","Income $250,000+",2 Member HH,255,Upper
11905,30020,"Lawton, OK Metro","Income $35,000 - $49,999",2 Member HH,3238,Middle
11906,30020,"Lawton, OK Metro","Income $50,000 - $74,999",2 Member HH,3873,Middle
11907,30020,"Lawton, OK Metro","Income $75,000 - $99,999",2 Member HH,2109,Middle
11908,30020,"Lawton, OK Metro","Income <$15,000",2 Member HH,2649,Lower
11909,30020,"Lawton, OK Metro","Income $100,000 - $124,999",3 Member HH,511,Middle
11910,30020,"Lawton, OK Metro","Income $125,000 - $149,999",3 Member HH,216,Upper
11911,30020,"Lawton, OK Metro","Income $15,000 - $24,999",3 Member HH,557,Lower
11912,30020,"Lawton, OK Metro","Income $150,000 - $174,999",3 Member HH,130,Upper
11913,30020,"Lawton, OK Metro","Income $175,000 - $199,999",3 Member HH,47,Upper
11914,30020,"Lawton, OK Metro","Income $200,000 - $249,999",3 Member HH,41,Upper
11915,30020,"Lawton, OK Metro","Income $25,000 - $34,999",3 Member HH,631,Lower
11916,30020,"Lawton, OK Metro","Income $250,000+",3 Member HH,60,Upper
11917,30020,"Lawton, OK Metro","Income $35,000 - $49,999",3 Member HH,762,Middle
11918,30020,"Lawton, OK Metro","Income $50,000 - $74,999",3 Member HH,1732,Middle
11919,30020,"Lawton, OK Metro","Income $75,000 - $99,999",3 Member HH,1058,Middle
11920,30020,"Lawton, OK Metro","Income <$15,000",3 Member HH,476,Lower
11921,30020,"Lawton, OK Metro","Income $100,000 - $124,999",4 Member HH,397,Middle
11922,30020,"Lawton, OK Metro","Income $125,000 - $149,999",4 Member HH,133,Middle
11923,30020,"Lawton, OK Metro","Income $15,000 - $24,999",4 Member HH,306,Lower
11924,30020,"Lawton, OK Metro","Income $150,000 - $174,999",4 Member HH,81,Upper
11925,30020,"Lawton, OK Metro","Income $175,000 - $199,999",4 Member HH,21,Upper
11926,30020,"Lawton, OK Metro","Income $200,000 - $249,999",4 Member HH,28,Upper
11927,30020,"Lawton, OK Metro","Income $25,000 - $34,999",4 Member HH,331,Lower
11928,30020,"Lawton, OK Metro","Income $250,000+",4 Member HH,44,Upper
11929,30020,"Lawton, OK Metro","Income $35,000 - $49,999",4 Member HH,387,Lower
11930,30020,"Lawton, OK Metro","Income $50,000 - $74,999",4 Member HH,1098,Middle
11931,30020,"Lawton, OK Metro","Income $75,000 - $99,999",4 Member HH,778,Middle
11932,30020,"Lawton, OK Metro","Income <$15,000",4 Member HH,243,Lower
11933,30020,"Lawton, OK Metro","Income $100,000 - $124,999",5+ Member HH,504,Middle
11934,30020,"Lawton, OK Metro","Income $125,000 - $149,999",5+ Member HH,227,Middle
11935,30020,"Lawton, OK Metro","Income $15,000 - $24,999",5+ Member HH,344,Lower
11936,30020,"Lawton, OK Metro","Income $150,000 - $174,999",5+ Member HH,71,Upper
11937,30020,"Lawton, OK Metro","Income $175,000 - $199,999",5+ Member HH,36,Upper
11938,30020,"Lawton, OK Metro","Income $200,000 - $249,999",5+ Member HH,28,Upper
11939,30020,"Lawton, OK Metro","Income $25,000 - $34,999",5+ Member HH,377,Lower
11940,30020,"Lawton, OK Metro","Income $250,000+",5+ Member HH,50,Upper
11941,30020,"Lawton, OK Metro","Income $35,000 - $49,999",5+ Member HH,432,Lower
11942,30020,"Lawton, OK Metro","Income $50,000 - $74,999",5+ Member HH,1482,Middle
11943,30020,"Lawton, OK Metro","Income $75,000 - $99,999",5+ Member HH,1118,Middle
11944,30020,"Lawton, OK Metro","Income <$15,000",5+ Member HH,209,Lower
11945,30140,"Lebanon, PA Metro","Income $100,000 - $124,999",1 Member HH,756,Upper
11946,30140,"Lebanon, PA Metro","Income $125,000 - $149,999",1 Member HH,475,Upper
11947,30140,"Lebanon, PA Metro","Income $15,000 - $24,999",1 Member HH,2023,Lower
11948,30140,"Lebanon, PA Metro","Income $150,000 - $174,999",1 Member HH,525,Upper
11949,30140,"Lebanon, PA Metro","Income $175,000 - $199,999",1 Member HH,68,Upper
11950,30140,"Lebanon, PA Metro","Income $200,000 - $249,999",1 Member HH,155,Upper
11951,30140,"Lebanon, PA Metro","Income $25,000 - $34,999",1 Member HH,2048,Middle
11952,30140,"Lebanon, PA Metro","Income $250,000+",1 Member HH,259,Upper
11953,30140,"Lebanon, PA Metro","Income $35,000 - $49,999",1 Member HH,2681,Middle
11954,30140,"Lebanon, PA Metro","Income $50,000 - $74,999",1 Member HH,2774,Middle
11955,30140,"Lebanon, PA Metro","Income $75,000 - $99,999",1 Member HH,1047,Upper
11956,30140,"Lebanon, PA Metro","Income <$15,000",1 Member HH,2021,Lower
11957,30140,"Lebanon, PA Metro","Income $100,000 - $124,999",2 Member HH,1434,Upper
11958,30140,"Lebanon, PA Metro","Income $125,000 - $149,999",2 Member HH,660,Upper
11959,30140,"Lebanon, PA Metro","Income $15,000 - $24,999",2 Member HH,1799,Lower
11960,30140,"Lebanon, PA Metro","Income $150,000 - $174,999",2 Member HH,647,Upper
11961,30140,"Lebanon, PA Metro","Income $175,000 - $199,999",2 Member HH,83,Upper
11962,30140,"Lebanon, PA Metro","Income $200,000 - $249,999",2 Member HH,192,Upper
11963,30140,"Lebanon, PA Metro","Income $25,000 - $34,999",2 Member HH,1983,Lower
11964,30140,"Lebanon, PA Metro","Income $250,000+",2 Member HH,316,Upper
11965,30140,"Lebanon, PA Metro","Income $35,000 - $49,999",2 Member HH,3496,Middle
11966,30140,"Lebanon, PA Metro","Income $50,000 - $74,999",2 Member HH,4354,Middle
11967,30140,"Lebanon, PA Metro","Income $75,000 - $99,999",2 Member HH,2495,Middle
11968,30140,"Lebanon, PA Metro","Income <$15,000",2 Member HH,1846,Lower
11969,30140,"Lebanon, PA Metro","Income $100,000 - $124,999",3 Member HH,784,Middle
11970,30140,"Lebanon, PA Metro","Income $125,000 - $149,999",3 Member HH,286,Upper
11971,30140,"Lebanon, PA Metro","Income $15,000 - $24,999",3 Member HH,502,Lower
11972,30140,"Lebanon, PA Metro","Income $150,000 - $174,999",3 Member HH,236,Upper
11973,30140,"Lebanon, PA Metro","Income $175,000 - $199,999",3 Member HH,45,Upper
11974,30140,"Lebanon, PA Metro","Income $200,000 - $249,999",3 Member HH,74,Upper
11975,30140,"Lebanon, PA Metro","Income $25,000 - $34,999",3 Member HH,632,Lower
11976,30140,"Lebanon, PA Metro","Income $250,000+",3 Member HH,132,Upper
11977,30140,"Lebanon, PA Metro","Income $35,000 - $49,999",3 Member HH,897,Lower
11978,30140,"Lebanon, PA Metro","Income $50,000 - $74,999",3 Member HH,1947,Middle
11979,30140,"Lebanon, PA Metro","Income $75,000 - $99,999",3 Member HH,1556,Middle
11980,30140,"Lebanon, PA Metro","Income <$15,000",3 Member HH,432,Lower
11981,30140,"Lebanon, PA Metro","Income $100,000 - $124,999",4 Member HH,511,Middle
11982,30140,"Lebanon, PA Metro","Income $125,000 - $149,999",4 Member HH,248,Middle
11983,30140,"Lebanon, PA Metro","Income $15,000 - $24,999",4 Member HH,253,Lower
11984,30140,"Lebanon, PA Metro","Income $150,000 - $174,999",4 Member HH,131,Upper
11985,30140,"Lebanon, PA Metro","Income $175,000 - $199,999",4 Member HH,18,Upper
11986,30140,"Lebanon, PA Metro","Income $200,000 - $249,999",4 Member HH,40,Upper
11987,30140,"Lebanon, PA Metro","Income $25,000 - $34,999",4 Member HH,305,Lower
11988,30140,"Lebanon, PA Metro","Income $250,000+",4 Member HH,88,Upper
11989,30140,"Lebanon, PA Metro","Income $35,000 - $49,999",4 Member HH,389,Lower
11990,30140,"Lebanon, PA Metro","Income $50,000 - $74,999",4 Member HH,1219,Middle
11991,30140,"Lebanon, PA Metro","Income $75,000 - $99,999",4 Member HH,1233,Middle
11992,30140,"Lebanon, PA Metro","Income <$15,000",4 Member HH,182,Lower
11993,30140,"Lebanon, PA Metro","Income $100,000 - $124,999",5+ Member HH,812,Middle
11994,30140,"Lebanon, PA Metro","Income $125,000 - $149,999",5+ Member HH,425,Middle
11995,30140,"Lebanon, PA Metro","Income $15,000 - $24,999",5+ Member HH,295,Lower
11996,30140,"Lebanon, PA Metro","Income $150,000 - $174,999",5+ Member HH,211,Middle
11997,30140,"Lebanon, PA Metro","Income $175,000 - $199,999",5+ Member HH,40,Upper
11998,30140,"Lebanon, PA Metro","Income $200,000 - $249,999",5+ Member HH,78,Upper
11999,30140,"Lebanon, PA Metro","Income $25,000 - $34,999",5+ Member HH,349,Lower
12000,30140,"Lebanon, PA Metro","Income $250,000+",5+ Member HH,103,Upper
12001,30140,"Lebanon, PA Metro","Income $35,000 - $49,999",5+ Member HH,422,Lower
12002,30140,"Lebanon, PA Metro","Income $50,000 - $74,999",5+ Member HH,1660,Middle
12003,30140,"Lebanon, PA Metro","Income $75,000 - $99,999",5+ Member HH,1816,Middle
12004,30140,"Lebanon, PA Metro","Income <$15,000",5+ Member HH,253,Lower
12005,30300,"Lewiston, ID-WA Metro","Income $100,000 - $124,999",1 Member HH,350,Upper
12006,30300,"Lewiston, ID-WA Metro","Income $125,000 - $149,999",1 Member HH,207,Upper
12007,30300,"Lewiston, ID-WA Metro","Income $15,000 - $24,999",1 Member HH,1293,Lower
12008,30300,"Lewiston, ID-WA Metro","Income $150,000 - $174,999",1 Member HH,184,Upper
12009,30300,"Lewiston, ID-WA Metro","Income $175,000 - $199,999",1 Member HH,8,Upper
12010,30300,"Lewiston, ID-WA Metro","Income $200,000 - $249,999",1 Member HH,66,Upper
12011,30300,"Lewiston, ID-WA Metro","Income $25,000 - $34,999",1 Member HH,1321,Middle
12012,30300,"Lewiston, ID-WA Metro","Income $250,000+",1 Member HH,100,Upper
12013,30300,"Lewiston, ID-WA Metro","Income $35,000 - $49,999",1 Member HH,1245,Middle
12014,30300,"Lewiston, ID-WA Metro","Income $50,000 - $74,999",1 Member HH,1242,Middle
12015,30300,"Lewiston, ID-WA Metro","Income $75,000 - $99,999",1 Member HH,562,Upper
12016,30300,"Lewiston, ID-WA Metro","Income <$15,000",1 Member HH,1592,Lower
12017,30300,"Lewiston, ID-WA Metro","Income $100,000 - $124,999",2 Member HH,646,Upper
12018,30300,"Lewiston, ID-WA Metro","Income $125,000 - $149,999",2 Member HH,286,Upper
