CBSAMET_KEY,CBSAMET_NAME,INCOME,SIZE1,Count
25220,"Hammond, LA Metro","Income $75,000 - $99,999",5+ Member HH,1467
25220,"Hammond, LA Metro","Income <$15,000",1 Member HH,4403
25220,"Hammond, LA Metro","Income <$15,000",2 Member HH,4468
25220,"Hammond, LA Metro","Income <$15,000",3 Member HH,686
25220,"Hammond, LA Metro","Income <$15,000",4 Member HH,311
25220,"Hammond, LA Metro","Income <$15,000",5+ Member HH,355
25260,"Hanford-Corcoran, CA Metro","Income $100,000 - $124,999",1 Member HH,247
25260,"Hanford-Corcoran, CA Metro","Income $100,000 - $124,999",2 Member HH,1387
25260,"Hanford-Corcoran, CA Metro","Income $100,000 - $124,999",3 Member HH,515
25260,"Hanford-Corcoran, CA Metro","Income $100,000 - $124,999",4 Member HH,344
25260,"Hanford-Corcoran, CA Metro","Income $100,000 - $124,999",5+ Member HH,614
25260,"Hanford-Corcoran, CA Metro","Income $125,000 - $149,999",1 Member HH,229
25260,"Hanford-Corcoran, CA Metro","Income $125,000 - $149,999",2 Member HH,891
25260,"Hanford-Corcoran, CA Metro","Income $125,000 - $149,999",3 Member HH,281
25260,"Hanford-Corcoran, CA Metro","Income $125,000 - $149,999",4 Member HH,224
25260,"Hanford-Corcoran, CA Metro","Income $125,000 - $149,999",5+ Member HH,302
25260,"Hanford-Corcoran, CA Metro","Income $15,000 - $24,999",1 Member HH,1049
25260,"Hanford-Corcoran, CA Metro","Income $15,000 - $24,999",2 Member HH,2426
25260,"Hanford-Corcoran, CA Metro","Income $15,000 - $24,999",3 Member HH,729
25260,"Hanford-Corcoran, CA Metro","Income $15,000 - $24,999",4 Member HH,429
25260,"Hanford-Corcoran, CA Metro","Income $15,000 - $24,999",5+ Member HH,505
25260,"Hanford-Corcoran, CA Metro","Income $150,000 - $174,999",1 Member HH,174
25260,"Hanford-Corcoran, CA Metro","Income $150,000 - $174,999",2 Member HH,746
25260,"Hanford-Corcoran, CA Metro","Income $150,000 - $174,999",3 Member HH,239
25260,"Hanford-Corcoran, CA Metro","Income $150,000 - $174,999",4 Member HH,153
25260,"Hanford-Corcoran, CA Metro","Income $150,000 - $174,999",5+ Member HH,194
25260,"Hanford-Corcoran, CA Metro","Income $175,000 - $199,999",1 Member HH,4
25260,"Hanford-Corcoran, CA Metro","Income $175,000 - $199,999",2 Member HH,18
25260,"Hanford-Corcoran, CA Metro","Income $175,000 - $199,999",3 Member HH,11
25260,"Hanford-Corcoran, CA Metro","Income $175,000 - $199,999",4 Member HH,7
25260,"Hanford-Corcoran, CA Metro","Income $175,000 - $199,999",5+ Member HH,14
25260,"Hanford-Corcoran, CA Metro","Income $200,000 - $249,999",1 Member HH,66
25260,"Hanford-Corcoran, CA Metro","Income $200,000 - $249,999",2 Member HH,206
25260,"Hanford-Corcoran, CA Metro","Income $200,000 - $249,999",3 Member HH,55
25260,"Hanford-Corcoran, CA Metro","Income $200,000 - $249,999",4 Member HH,26
25260,"Hanford-Corcoran, CA Metro","Income $200,000 - $249,999",5+ Member HH,53
25260,"Hanford-Corcoran, CA Metro","Income $25,000 - $34,999",1 Member HH,1313
25260,"Hanford-Corcoran, CA Metro","Income $25,000 - $34,999",2 Member HH,2710
25260,"Hanford-Corcoran, CA Metro","Income $25,000 - $34,999",3 Member HH,771
25260,"Hanford-Corcoran, CA Metro","Income $25,000 - $34,999",4 Member HH,425
25260,"Hanford-Corcoran, CA Metro","Income $25,000 - $34,999",5+ Member HH,525
25260,"Hanford-Corcoran, CA Metro","Income $250,000+",1 Member HH,118
25260,"Hanford-Corcoran, CA Metro","Income $250,000+",2 Member HH,306
25260,"Hanford-Corcoran, CA Metro","Income $250,000+",3 Member HH,85
25260,"Hanford-Corcoran, CA Metro","Income $250,000+",4 Member HH,63
25260,"Hanford-Corcoran, CA Metro","Income $250,000+",5+ Member HH,70
25260,"Hanford-Corcoran, CA Metro","Income $35,000 - $49,999",1 Member HH,1199
25260,"Hanford-Corcoran, CA Metro","Income $35,000 - $49,999",2 Member HH,3583
25260,"Hanford-Corcoran, CA Metro","Income $35,000 - $49,999",3 Member HH,975
25260,"Hanford-Corcoran, CA Metro","Income $35,000 - $49,999",4 Member HH,546
25260,"Hanford-Corcoran, CA Metro","Income $35,000 - $49,999",5+ Member HH,600
25260,"Hanford-Corcoran, CA Metro","Income $50,000 - $74,999",1 Member HH,1098
25260,"Hanford-Corcoran, CA Metro","Income $50,000 - $74,999",2 Member HH,3095
25260,"Hanford-Corcoran, CA Metro","Income $50,000 - $74,999",3 Member HH,1426
25260,"Hanford-Corcoran, CA Metro","Income $50,000 - $74,999",4 Member HH,938
25260,"Hanford-Corcoran, CA Metro","Income $50,000 - $74,999",5+ Member HH,1455
25260,"Hanford-Corcoran, CA Metro","Income $75,000 - $99,999",1 Member HH,424
25260,"Hanford-Corcoran, CA Metro","Income $75,000 - $99,999",2 Member HH,2356
25260,"Hanford-Corcoran, CA Metro","Income $75,000 - $99,999",3 Member HH,917
25260,"Hanford-Corcoran, CA Metro","Income $75,000 - $99,999",4 Member HH,710
25260,"Hanford-Corcoran, CA Metro","Income $75,000 - $99,999",5+ Member HH,1151
25260,"Hanford-Corcoran, CA Metro","Income <$15,000",1 Member HH,1142
25260,"Hanford-Corcoran, CA Metro","Income <$15,000",2 Member HH,2542
25260,"Hanford-Corcoran, CA Metro","Income <$15,000",3 Member HH,704
25260,"Hanford-Corcoran, CA Metro","Income <$15,000",4 Member HH,383
25260,"Hanford-Corcoran, CA Metro","Income <$15,000",5+ Member HH,430
25420,"Harrisburg-Carlisle, PA Metro","Income $100,000 - $124,999",1 Member HH,4679
25420,"Harrisburg-Carlisle, PA Metro","Income $100,000 - $124,999",2 Member HH,6866
25420,"Harrisburg-Carlisle, PA Metro","Income $100,000 - $124,999",3 Member HH,3353
25420,"Harrisburg-Carlisle, PA Metro","Income $100,000 - $124,999",4 Member HH,2357
25420,"Harrisburg-Carlisle, PA Metro","Income $100,000 - $124,999",5+ Member HH,3502
25420,"Harrisburg-Carlisle, PA Metro","Income $125,000 - $149,999",1 Member HH,2536
25420,"Harrisburg-Carlisle, PA Metro","Income $125,000 - $149,999",2 Member HH,3093
25420,"Harrisburg-Carlisle, PA Metro","Income $125,000 - $149,999",3 Member HH,1521
25420,"Harrisburg-Carlisle, PA Metro","Income $125,000 - $149,999",4 Member HH,1426
25420,"Harrisburg-Carlisle, PA Metro","Income $125,000 - $149,999",5+ Member HH,2222
25420,"Harrisburg-Carlisle, PA Metro","Income $15,000 - $24,999",1 Member HH,7920
25420,"Harrisburg-Carlisle, PA Metro","Income $15,000 - $24,999",2 Member HH,6194
25420,"Harrisburg-Carlisle, PA Metro","Income $15,000 - $24,999",3 Member HH,1908
25420,"Harrisburg-Carlisle, PA Metro","Income $15,000 - $24,999",4 Member HH,996
25420,"Harrisburg-Carlisle, PA Metro","Income $15,000 - $24,999",5+ Member HH,1203
25420,"Harrisburg-Carlisle, PA Metro","Income $150,000 - $174,999",1 Member HH,2280
25420,"Harrisburg-Carlisle, PA Metro","Income $150,000 - $174,999",2 Member HH,2415
25420,"Harrisburg-Carlisle, PA Metro","Income $150,000 - $174,999",3 Member HH,970
25420,"Harrisburg-Carlisle, PA Metro","Income $150,000 - $174,999",4 Member HH,674
25420,"Harrisburg-Carlisle, PA Metro","Income $150,000 - $174,999",5+ Member HH,922
25420,"Harrisburg-Carlisle, PA Metro","Income $175,000 - $199,999",1 Member HH,529
25420,"Harrisburg-Carlisle, PA Metro","Income $175,000 - $199,999",2 Member HH,1051
25420,"Harrisburg-Carlisle, PA Metro","Income $175,000 - $199,999",3 Member HH,498
25420,"Harrisburg-Carlisle, PA Metro","Income $175,000 - $199,999",4 Member HH,377
25420,"Harrisburg-Carlisle, PA Metro","Income $175,000 - $199,999",5+ Member HH,534
25420,"Harrisburg-Carlisle, PA Metro","Income $200,000 - $249,999",1 Member HH,1005
25420,"Harrisburg-Carlisle, PA Metro","Income $200,000 - $249,999",2 Member HH,1206
25420,"Harrisburg-Carlisle, PA Metro","Income $200,000 - $249,999",3 Member HH,508
25420,"Harrisburg-Carlisle, PA Metro","Income $200,000 - $249,999",4 Member HH,403
25420,"Harrisburg-Carlisle, PA Metro","Income $200,000 - $249,999",5+ Member HH,550
25420,"Harrisburg-Carlisle, PA Metro","Income $25,000 - $34,999",1 Member HH,9196
25420,"Harrisburg-Carlisle, PA Metro","Income $25,000 - $34,999",2 Member HH,7317
25420,"Harrisburg-Carlisle, PA Metro","Income $25,000 - $34,999",3 Member HH,2388
25420,"Harrisburg-Carlisle, PA Metro","Income $25,000 - $34,999",4 Member HH,1129
25420,"Harrisburg-Carlisle, PA Metro","Income $25,000 - $34,999",5+ Member HH,1398
25420,"Harrisburg-Carlisle, PA Metro","Income $250,000+",1 Member HH,1442
25420,"Harrisburg-Carlisle, PA Metro","Income $250,000+",2 Member HH,1613
25420,"Harrisburg-Carlisle, PA Metro","Income $250,000+",3 Member HH,662
25420,"Harrisburg-Carlisle, PA Metro","Income $250,000+",4 Member HH,484
25420,"Harrisburg-Carlisle, PA Metro","Income $250,000+",5+ Member HH,715
25420,"Harrisburg-Carlisle, PA Metro","Income $35,000 - $49,999",1 Member HH,11917
25420,"Harrisburg-Carlisle, PA Metro","Income $35,000 - $49,999",2 Member HH,11112
25420,"Harrisburg-Carlisle, PA Metro","Income $35,000 - $49,999",3 Member HH,3168
25420,"Harrisburg-Carlisle, PA Metro","Income $35,000 - $49,999",4 Member HH,1388
25420,"Harrisburg-Carlisle, PA Metro","Income $35,000 - $49,999",5+ Member HH,1437
25420,"Harrisburg-Carlisle, PA Metro","Income $50,000 - $74,999",1 Member HH,11361
25420,"Harrisburg-Carlisle, PA Metro","Income $50,000 - $74,999",2 Member HH,14934
25420,"Harrisburg-Carlisle, PA Metro","Income $50,000 - $74,999",3 Member HH,6993
25420,"Harrisburg-Carlisle, PA Metro","Income $50,000 - $74,999",4 Member HH,4186
25420,"Harrisburg-Carlisle, PA Metro","Income $50,000 - $74,999",5+ Member HH,5676
25420,"Harrisburg-Carlisle, PA Metro","Income $75,000 - $99,999",1 Member HH,5069
25420,"Harrisburg-Carlisle, PA Metro","Income $75,000 - $99,999",2 Member HH,9745
25420,"Harrisburg-Carlisle, PA Metro","Income $75,000 - $99,999",3 Member HH,6415
25420,"Harrisburg-Carlisle, PA Metro","Income $75,000 - $99,999",4 Member HH,4866
25420,"Harrisburg-Carlisle, PA Metro","Income $75,000 - $99,999",5+ Member HH,7113
25420,"Harrisburg-Carlisle, PA Metro","Income <$15,000",1 Member HH,9093
25420,"Harrisburg-Carlisle, PA Metro","Income <$15,000",2 Member HH,6796
25420,"Harrisburg-Carlisle, PA Metro","Income <$15,000",3 Member HH,1599
25420,"Harrisburg-Carlisle, PA Metro","Income <$15,000",4 Member HH,811
25420,"Harrisburg-Carlisle, PA Metro","Income <$15,000",5+ Member HH,901
25500,"Harrisonburg, VA Metro","Income $100,000 - $124,999",1 Member HH,927
25500,"Harrisonburg, VA Metro","Income $100,000 - $124,999",2 Member HH,1354
25500,"Harrisonburg, VA Metro","Income $100,000 - $124,999",3 Member HH,553
25500,"Harrisonburg, VA Metro","Income $100,000 - $124,999",4 Member HH,371
25500,"Harrisonburg, VA Metro","Income $100,000 - $124,999",5+ Member HH,605
25500,"Harrisonburg, VA Metro","Income $125,000 - $149,999",1 Member HH,546
25500,"Harrisonburg, VA Metro","Income $125,000 - $149,999",2 Member HH,731
25500,"Harrisonburg, VA Metro","Income $125,000 - $149,999",3 Member HH,210
25500,"Harrisonburg, VA Metro","Income $125,000 - $149,999",4 Member HH,127
25500,"Harrisonburg, VA Metro","Income $125,000 - $149,999",5+ Member HH,232
25500,"Harrisonburg, VA Metro","Income $15,000 - $24,999",1 Member HH,1265
25500,"Harrisonburg, VA Metro","Income $15,000 - $24,999",2 Member HH,1403
25500,"Harrisonburg, VA Metro","Income $15,000 - $24,999",3 Member HH,315
25500,"Harrisonburg, VA Metro","Income $15,000 - $24,999",4 Member HH,156
25500,"Harrisonburg, VA Metro","Income $15,000 - $24,999",5+ Member HH,196
25500,"Harrisonburg, VA Metro","Income $150,000 - $174,999",1 Member HH,380
25500,"Harrisonburg, VA Metro","Income $150,000 - $174,999",2 Member HH,548
25500,"Harrisonburg, VA Metro","Income $150,000 - $174,999",3 Member HH,155
25500,"Harrisonburg, VA Metro","Income $150,000 - $174,999",4 Member HH,102
25500,"Harrisonburg, VA Metro","Income $150,000 - $174,999",5+ Member HH,143
25500,"Harrisonburg, VA Metro","Income $175,000 - $199,999",1 Member HH,15
25500,"Harrisonburg, VA Metro","Income $175,000 - $199,999",2 Member HH,29
25500,"Harrisonburg, VA Metro","Income $175,000 - $199,999",3 Member HH,18
25500,"Harrisonburg, VA Metro","Income $175,000 - $199,999",4 Member HH,12
25500,"Harrisonburg, VA Metro","Income $175,000 - $199,999",5+ Member HH,22
25500,"Harrisonburg, VA Metro","Income $200,000 - $249,999",1 Member HH,197
25500,"Harrisonburg, VA Metro","Income $200,000 - $249,999",2 Member HH,265
25500,"Harrisonburg, VA Metro","Income $200,000 - $249,999",3 Member HH,93
25500,"Harrisonburg, VA Metro","Income $200,000 - $249,999",4 Member HH,40
25500,"Harrisonburg, VA Metro","Income $200,000 - $249,999",5+ Member HH,60
25500,"Harrisonburg, VA Metro","Income $25,000 - $34,999",1 Member HH,1591
25500,"Harrisonburg, VA Metro","Income $25,000 - $34,999",2 Member HH,1581
25500,"Harrisonburg, VA Metro","Income $25,000 - $34,999",3 Member HH,420
25500,"Harrisonburg, VA Metro","Income $25,000 - $34,999",4 Member HH,196
25500,"Harrisonburg, VA Metro","Income $25,000 - $34,999",5+ Member HH,242
25500,"Harrisonburg, VA Metro","Income $250,000+",1 Member HH,269
25500,"Harrisonburg, VA Metro","Income $250,000+",2 Member HH,366
25500,"Harrisonburg, VA Metro","Income $250,000+",3 Member HH,105
25500,"Harrisonburg, VA Metro","Income $250,000+",4 Member HH,76
25500,"Harrisonburg, VA Metro","Income $250,000+",5+ Member HH,82
25500,"Harrisonburg, VA Metro","Income $35,000 - $49,999",1 Member HH,1741
25500,"Harrisonburg, VA Metro","Income $35,000 - $49,999",2 Member HH,2532
25500,"Harrisonburg, VA Metro","Income $35,000 - $49,999",3 Member HH,606
25500,"Harrisonburg, VA Metro","Income $35,000 - $49,999",4 Member HH,279
25500,"Harrisonburg, VA Metro","Income $35,000 - $49,999",5+ Member HH,236
25500,"Harrisonburg, VA Metro","Income $50,000 - $74,999",1 Member HH,2294
25500,"Harrisonburg, VA Metro","Income $50,000 - $74,999",2 Member HH,3721
25500,"Harrisonburg, VA Metro","Income $50,000 - $74,999",3 Member HH,1694
25500,"Harrisonburg, VA Metro","Income $50,000 - $74,999",4 Member HH,1066
25500,"Harrisonburg, VA Metro","Income $50,000 - $74,999",5+ Member HH,1369
25500,"Harrisonburg, VA Metro","Income $75,000 - $99,999",1 Member HH,1034
25500,"Harrisonburg, VA Metro","Income $75,000 - $99,999",2 Member HH,1988
25500,"Harrisonburg, VA Metro","Income $75,000 - $99,999",3 Member HH,1078
25500,"Harrisonburg, VA Metro","Income $75,000 - $99,999",4 Member HH,891
25500,"Harrisonburg, VA Metro","Income $75,000 - $99,999",5+ Member HH,1249
25500,"Harrisonburg, VA Metro","Income <$15,000",1 Member HH,1629
25500,"Harrisonburg, VA Metro","Income <$15,000",2 Member HH,2144
25500,"Harrisonburg, VA Metro","Income <$15,000",3 Member HH,252
25500,"Harrisonburg, VA Metro","Income <$15,000",4 Member HH,140
25500,"Harrisonburg, VA Metro","Income <$15,000",5+ Member HH,137
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $100,000 - $124,999",1 Member HH,12442
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $100,000 - $124,999",2 Member HH,16547
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $100,000 - $124,999",3 Member HH,8055
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $100,000 - $124,999",4 Member HH,5664
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $100,000 - $124,999",5+ Member HH,8228
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $125,000 - $149,999",1 Member HH,7962
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $125,000 - $149,999",2 Member HH,10054
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $125,000 - $149,999",3 Member HH,4650
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $125,000 - $149,999",4 Member HH,4139
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $125,000 - $149,999",5+ Member HH,7524
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $15,000 - $24,999",1 Member HH,15989
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $15,000 - $24,999",2 Member HH,14196
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $15,000 - $24,999",3 Member HH,3730
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $15,000 - $24,999",4 Member HH,1874
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $15,000 - $24,999",5+ Member HH,2144
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $150,000 - $174,999",1 Member HH,7437
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $150,000 - $174,999",2 Member HH,7767
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $150,000 - $174,999",3 Member HH,3413
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $150,000 - $174,999",4 Member HH,2420
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $150,000 - $174,999",5+ Member HH,3449
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $175,000 - $199,999",1 Member HH,1973
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $175,000 - $199,999",2 Member HH,4277
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $175,000 - $199,999",3 Member HH,2277
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $175,000 - $199,999",4 Member HH,1845
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $175,000 - $199,999",5+ Member HH,2851
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $200,000 - $249,999",1 Member HH,4307
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $200,000 - $249,999",2 Member HH,4957
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $200,000 - $249,999",3 Member HH,2155
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $200,000 - $249,999",4 Member HH,1639
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $200,000 - $249,999",5+ Member HH,2704
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $25,000 - $34,999",1 Member HH,14846
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $25,000 - $34,999",2 Member HH,12897
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $25,000 - $34,999",3 Member HH,3513
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $25,000 - $34,999",4 Member HH,1805
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $25,000 - $34,999",5+ Member HH,1974
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $250,000+",1 Member HH,6590
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $250,000+",2 Member HH,7656
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $250,000+",3 Member HH,2768
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $250,000+",4 Member HH,1985
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $250,000+",5+ Member HH,2897
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $35,000 - $49,999",1 Member HH,21723
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $35,000 - $49,999",2 Member HH,21037
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $35,000 - $49,999",3 Member HH,5314
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $35,000 - $49,999",4 Member HH,2312
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $35,000 - $49,999",5+ Member HH,2303
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $50,000 - $74,999",1 Member HH,22959
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $50,000 - $74,999",2 Member HH,26978
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $50,000 - $74,999",3 Member HH,11749
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $50,000 - $74,999",4 Member HH,7028
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $50,000 - $74,999",5+ Member HH,8863
25540,"Hartford-West Hartford-East Hartford, CT Metro","Income $75,000 - $99,999",1 Member HH,12482
